,target
2276,-0.016524450516626037
2277,-0.03945166911632358
2278,-0.06914082023996071
2279,-0.03437502137555911
2280,0.13782243341288086
2281,-0.008064260510848896
2282,0.12758961614322153
2283,0.15855382925393696
2284,-0.06038247816780406
2285,-0.023821490168793806
2286,-0.053683130283040434
2287,-0.07621182490002382
2288,-0.019889651151289697
2289,-0.016660016323307734
2290,0.1670498036246728
2291,-0.043585578997493
2292,-0.024705587087876242
2293,-0.044769978253749516
2294,0.13395869488643644
2295,-0.02434620282729694
2296,-0.019694078528921646
2297,0.019081781697959314
2298,-0.03330119839513646
2299,0.17865445134758054
2300,0.16247630102207405
2301,-0.11038187930511055
2302,-0.0034096545082630317
2303,0.049649856092654786
2304,-0.04336428736170408
2305,-0.02785368046615749
2306,-0.0033327295447276033
2307,-0.037563525637867974
2308,0.14369297728034602
2309,-0.04162918793709725
2310,-0.0528502860079553
2311,-0.022005217729431415
2312,0.00150006807466118
2313,-0.06194766078713682
2314,-0.016367872892004167
2315,-0.04317301851674684
2316,-0.03382658105725766
2317,-0.05282341887367715
2318,-0.0019594762926047403
2319,-0.06801424347200949
2320,-0.004434641504880352
2321,-0.02616563908973138
2322,-0.04158684308107103
2323,-0.06521436931858562
2324,-0.06850293730233147
2325,-0.01013017550782824
2326,-0.04053687299581971
2327,-0.0700007705086738
2328,-0.04339646062798199
2329,-0.010333649995840907
2330,0.12822269077899937
2331,-0.012209275914674229
2332,0.15104496341078522
2333,-0.04224567128237364
2334,-0.020327008789116443
2335,0.1445481082029554
2336,-0.022827637505534588
2337,-0.010535557478624813
2338,-0.06151454591240519
2339,0.12920231155831857
2340,0.05573837077888678
2341,0.17178165123099415
2342,-0.04378840885061969
2343,-0.045789206398454144
2344,0.16113181814319427
2345,0.02582200620007621
2346,0.14850138430936438
2347,-0.008767211980420112
2348,0.044594570423117985
2349,-0.07725757637040227
2350,-0.05695304969411442
2351,0.013158590127493694
2352,-0.02366568758921015
2353,-0.07704729088078069
2354,-0.04805328002749462
2355,-0.06306613566114783
2356,-0.003128402786421331
2357,0.018747914429558685
2358,-0.03601095403274256
2359,-0.05579313304204176
2360,0.02425716540379101
2361,0.03509659594570767
2362,0.03509659594570767
2363,-0.06566889497978862
2364,-0.05945814489201206
2365,-0.04427201768636741
2366,-0.014887954548039156
2367,-0.053184853732235436
2368,-0.02200369006449792
2369,-0.011233648679848513
2370,-0.048237234137069616
2371,-0.005987331584932874
2372,-0.028188557879669795
2373,-0.020907120730546777
2374,-0.060073717414960225
2375,-0.049242432910271264
2376,0.1513993026614393
2377,-0.022578446683282103
2378,-0.010574301980269337
2379,0.19390610750786486
2380,-0.004670831854378764
2381,-0.03728198791939434
2382,0.154537406631044
2383,0.015007835249345866
2384,-0.050195477282305875
2385,-0.019965513493520243
2386,-0.0351681372999962
2387,-0.015022602344769003
2388,0.19410844570557864
2389,0.009831276251490035
2390,-0.035928059299493754
2391,-0.0517561506451286
2392,-0.04069229858496666
2393,-0.010230459065400667
2394,-0.0884435177752444
2395,0.021858989014461545
2396,-0.02510265494216802
2397,0.1778082288470317
2398,0.06479726116438259
2399,-0.021368355446636702
2400,-0.07804564762497171
2401,-0.008671358454711637
2402,-0.0018628167205213303
2403,0.1319063862694496
2404,0.16727204576754687
2405,-0.006490325730143608
2406,-0.06863800700308004
2407,-0.05544400647921482
2408,-0.10497652405611178
2409,-0.028435618604140192
2410,0.14296652488348296
2411,0.09976441221106741
2412,0.0026713665325180393
2413,-0.022645208355423718
2414,-0.02809717596228451
2415,-0.034127292528156224
2416,-0.012277749617971791
2417,-0.04884937152571513
2418,0.005008252058805594
2419,-0.08054386591935707
2420,0.1307774629677209
2421,0.15631986273605786
2422,-0.09496089624470462
2423,0.11409031991675207
2424,-0.0033327295447276033
2425,-0.043035517795653504
2426,0.18069233004030996
2427,-0.004537446228847875
2428,0.11265993508467209
2429,-0.06665065048676362
2430,-0.04089943145968305
2431,-0.07727265448456411
2432,-0.0809563223440142
2433,-0.03787459874613944
2434,-0.05178116993908448
2435,-0.0081466852825757
2436,-0.07876084587413167
2437,-0.07431759027284374
2438,-0.06803922989778571
2439,0.12707486395576995
2440,-0.04458752273125486
2441,-0.03231487556161115
2442,0.16582639837991403
2443,-0.07155011418593532
2444,0.04718164593100568
2445,-0.04798816115609145
2446,-0.08876581661569168
2447,-0.02963847786410623
2448,0.032253278445597985
2449,-0.06948549809054087
2450,-0.08974289988081975
2451,0.18728846437634222
2452,-0.04646122918331684
2453,0.12861639536325908
2454,-0.021973539602813334
2455,-0.06542537324678697
2456,-0.0120359807847707
2457,0.037016075935332016
2458,-0.058393161431871204
2459,-0.06426581035879955
2460,-0.044475562215533636
2461,-0.0618079037529395
2462,-0.013375877559928032
2463,-0.050706725133406294
2464,-0.03462546700842645
2465,0.01173144223753164
2466,-0.04045074054343631
2467,-0.03487709732737959
2468,0.1319971561083464
2469,0.04437439852422535
2470,-0.017260054978580745
2471,0.10858237003742727
2472,-0.036413803340789794
2473,-0.0582436926015926
2474,-0.03256321705245033
2475,-0.017783849393854325
2476,-0.09440393130987625
2477,-0.049042715516137744
2478,0.038072895327251756
2479,-0.07365371868801641
2480,-0.08315297141963524
2481,-0.017519429545147406
2482,-0.005095681786553058
2483,0.009233123141475414
2484,-0.016443163328579147
2485,0.15711393267202667
2486,-0.05480769515527806
2487,-0.011279322188023185
2488,-0.026611345939554398
2489,-0.025498295497178056
2490,0.18355924177526636
2491,-0.04693162800498846
2492,0.028520268907839687
2493,-0.0054262324783540886
2494,-0.015182389615948725
2495,-0.02773276655226826
2496,0.14522167062139735
2497,-0.10394477648662352
2498,-0.09589293117242648
2499,-0.04525017498287758
2500,-0.04555191953097261
2501,0.1929947572048311
2502,0.046381146758354454
2503,0.13644644461722844
